source_id,destination_id,relationship_type,required_skills,optional_skills,estimated_time_months,transition_difficulty,recommended_certifications,probability,confidence,metadata
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,46826929-6889-5364-aa34-08ee23433717,next_step,[],[],,5,[],0.5,0.8,{}
46826929-6889-5364-aa34-08ee23433717,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
46826929-6889-5364-aa34-08ee23433717,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
46826929-6889-5364-aa34-08ee23433717,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
b42e6a98-d15b-5ae4-8ff9-c37e0b479dda,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,d75989bc-ad6e-521b-8cec-d2c1495250d0,branch,[],[],,1,[],0.5,0.8,{}
d75989bc-ad6e-521b-8cec-d2c1495250d0,30385338-fd2e-5062-a815-996654f0dcf7,next_step,[],[],,1,[],0.5,0.8,{}
30385338-fd2e-5062-a815-996654f0dcf7,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
30385338-fd2e-5062-a815-996654f0dcf7,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
30385338-fd2e-5062-a815-996654f0dcf7,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
d75989bc-ad6e-521b-8cec-d2c1495250d0,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
d75989bc-ad6e-521b-8cec-d2c1495250d0,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
4f525b06-76f0-56ee-98a6-ddaeb6b8e4a2,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
13af713e-f4f0-58b7-abf8-5116ef153eeb,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,branch,[],[],,1,[],0.5,0.8,{}
f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,607ddef6-153f-5349-b019-c7d748e38bd8,branch,[],[],,1,[],0.5,0.8,{}
607ddef6-153f-5349-b019-c7d748e38bd8,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
ac54b1b0-060f-545e-a6c8-6e8fd410320d,654b677c-5ac8-53f2-9fc4-b635e48b2515,branch,[],[],,3,[],0.5,0.8,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
ac54b1b0-060f-545e-a6c8-6e8fd410320d,e827b765-de9a-5f16-814b-8a4a3a266a8d,branch,[],[],,1,[],0.3,0.8,{}
e827b765-de9a-5f16-814b-8a4a3a266a8d,654b677c-5ac8-53f2-9fc4-b635e48b2515,next_step,[],[],,1,[],0.5,0.8,{}
e827b765-de9a-5f16-814b-8a4a3a266a8d,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
4c66a0ad-5c98-5b00-a26d-99ceac2b11ad,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,f846e1fe-5256-5c7a-8cf4-52ff7c9cd033,branch,[],[],,1,[],0.5,0.8,{}
f846e1fe-5256-5c7a-8cf4-52ff7c9cd033,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,3b49f9a2-8c15-5b52-8db3-61e3106ebe6c,branch,[],[],,1,[],0.5,0.8,{}
3b49f9a2-8c15-5b52-8db3-61e3106ebe6c,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
3b49f9a2-8c15-5b52-8db3-61e3106ebe6c,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
3b49f9a2-8c15-5b52-8db3-61e3106ebe6c,2c0ae679-362a-53c3-bcdd-5c06d3443b04,next_step,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,5ec30a3b-9df6-5d80-a5c3-5c011c384263,next_step,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,b9ed7602-abfa-5fa7-b898-accbc4642f2d,branch,[],[],,1,[],0.5,0.8,{}
b9ed7602-abfa-5fa7-b898-accbc4642f2d,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
b9ed7602-abfa-5fa7-b898-accbc4642f2d,06061a0c-d820-5f9f-81d8-dc879e0f71c6,next_step,[],[],,1,[],0.5,0.8,{}
17e56d5d-8b11-5624-a38c-dfbd2fbd246b,06061a0c-d820-5f9f-81d8-dc879e0f71c6,requires_skill,[],[],,1,[],0.5,0.8,{}
27ffb61e-faf6-50d6-a7fc-d2695dcfd3e9,06061a0c-d820-5f9f-81d8-dc879e0f71c6,requires_skill,[],[],,1,[],0.5,0.8,{}
e33da4b3-09c8-5ddf-99a7-b7bffe673ba5,06061a0c-d820-5f9f-81d8-dc879e0f71c6,requires_skill,[],[],,1,[],0.5,0.8,{}
fb997659-079d-5eb8-bad1-51de5cd704e2,06061a0c-d820-5f9f-81d8-dc879e0f71c6,requires_skill,[],[],,1,[],0.5,0.8,{}
06061a0c-d820-5f9f-81d8-dc879e0f71c6,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
06061a0c-d820-5f9f-81d8-dc879e0f71c6,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
06061a0c-d820-5f9f-81d8-dc879e0f71c6,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,5a4a8278-8ce3-581f-b9ae-e6a179fde33d,branch,[],[],,1,[],0.5,0.8,{}
5a4a8278-8ce3-581f-b9ae-e6a179fde33d,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
5a4a8278-8ce3-581f-b9ae-e6a179fde33d,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
5a4a8278-8ce3-581f-b9ae-e6a179fde33d,0da8477f-c787-5665-b587-74effaf420cd,next_step,[],[],,1,[],0.5,0.8,{}
0da8477f-c787-5665-b587-74effaf420cd,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
0da8477f-c787-5665-b587-74effaf420cd,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
0da8477f-c787-5665-b587-74effaf420cd,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,8719c679-117f-5075-96a7-cea845a8c313,branch,[],[],,1,[],0.5,0.8,{}
8719c679-117f-5075-96a7-cea845a8c313,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
8719c679-117f-5075-96a7-cea845a8c313,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
8719c679-117f-5075-96a7-cea845a8c313,350c177d-7f21-5f68-8820-7d4e992a6512,next_step,[],[],,1,[],0.5,0.8,{}
3ce80481-0412-58fc-a1cf-5c12356be99f,350c177d-7f21-5f68-8820-7d4e992a6512,requires_skill,[],[],,1,[],0.5,0.8,{}
49462593-9fc3-5174-85b1-dc23ce2110d1,350c177d-7f21-5f68-8820-7d4e992a6512,requires_skill,[],[],,1,[],0.5,0.8,{}
2a5ae72d-645e-5662-b85c-30fc3b4ab584,350c177d-7f21-5f68-8820-7d4e992a6512,requires_skill,[],[],,1,[],0.5,0.8,{}
ae446bd9-3686-5f2b-9553-62014f40806a,350c177d-7f21-5f68-8820-7d4e992a6512,requires_skill,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,ae3867c2-e162-5d50-a001-dcf12d1244a5,can_work_at,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,d602e6ea-518e-5b80-9a6f-ddf861166573,can_work_at,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,2a7a4607-4d2d-59d6-8b2d-0e426945163e,can_work_at,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,4d0a4774-79a2-5472-9f53-cd8cb9c1bf91,can_work_at,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,2e5919a2-48de-5cd2-b190-c950e9c77e45,can_work_at,[],[],,1,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
4c66a0ad-5c98-5b00-a26d-99ceac2b11ad,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
4c66a0ad-5c98-5b00-a26d-99ceac2b11ad,60cd8372-8802-5d4e-8904-4698c790bff7,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,4c6026c8-915a-508b-b280-e0a149b54053,branch,[],[],,1,[],0.5,0.8,{}
4c6026c8-915a-508b-b280-e0a149b54053,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
4c6026c8-915a-508b-b280-e0a149b54053,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
4f525b06-76f0-56ee-98a6-ddaeb6b8e4a2,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
5da471f1-ee79-556a-b7f5-a45f2ce1c4f0,6b04021b-32ef-5608-9681-76d54fad73a5,next_step,[],[],,5,[],0.5,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,a96146ee-3ff7-5832-8e53-a68b0736cf47,branch,[],[],,1,[],0.5,0.8,{}
a96146ee-3ff7-5832-8e53-a68b0736cf47,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
a96146ee-3ff7-5832-8e53-a68b0736cf47,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,6dd909ce-e3c0-5c9a-80f8-913431a025b5,branch,[],[],,1,[],0.5,0.8,{}
6dd909ce-e3c0-5c9a-80f8-913431a025b5,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
6dd909ce-e3c0-5c9a-80f8-913431a025b5,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
f74b56bc-01ad-54f9-9f0d-28e0334cb3bf,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
607ddef6-153f-5349-b019-c7d748e38bd8,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,aea05cbd-98e3-555a-aae9-609166f6553b,branch,[],[],,1,[],0.5,0.8,{}
aea05cbd-98e3-555a-aae9-609166f6553b,62774152-5a68-50b3-8a21-246c99e18297,next_step,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,0ca3c653-ff63-5dcb-8d7f-885cb7e3c439,branch,[],[],,1,[],0.5,0.8,{}
0ca3c653-ff63-5dcb-8d7f-885cb7e3c439,62774152-5a68-50b3-8a21-246c99e18297,next_step,[],[],,1,[],0.5,0.8,{}
62774152-5a68-50b3-8a21-246c99e18297,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,8d203e40-93ff-572f-973d-cfc89fbaf158,branch,[],[],,1,[],0.5,0.8,{}
8d203e40-93ff-572f-973d-cfc89fbaf158,beb0d8b1-5cd7-52b3-9e11-c2f07bb81d36,branch,[],[],,4,[],0.5,0.8,{}
beb0d8b1-5cd7-52b3-9e11-c2f07bb81d36,5ec30a3b-9df6-5d80-a5c3-5c011c384263,branch,[],[],,1,[],0.5,0.8,{}
be359f2f-02b3-5bae-9733-a48d281cddb8,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
beb0d8b1-5cd7-52b3-9e11-c2f07bb81d36,a9c15d66-04ff-5f70-a670-09e637ca569b,branch,[],[],,1,[],0.5,0.8,{}
0da8477f-c787-5665-b587-74effaf420cd,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,adc18952-bec1-57a7-b910-ea2a17f3adf8,next_step,[],[],,5,[],0.5,0.8,{}
adc18952-bec1-57a7-b910-ea2a17f3adf8,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
adc18952-bec1-57a7-b910-ea2a17f3adf8,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
adc18952-bec1-57a7-b910-ea2a17f3adf8,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
350c177d-7f21-5f68-8820-7d4e992a6512,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
a9c15d66-04ff-5f70-a670-09e637ca569b,6de47f2f-f985-50f8-916f-5262f732f357,branch,[],[],,1,[],0.5,0.8,{}
6de47f2f-f985-50f8-916f-5262f732f357,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
6de47f2f-f985-50f8-916f-5262f732f357,d166ed8a-dd49-5810-8c9d-77c2287f38c5,next_step,[],[],,1,[],0.5,0.8,{}
46826929-6889-5364-aa34-08ee23433717,4ce377fd-5399-50b6-878d-50d3b4d0572a,next_step,[],[],,5,[],0.5,0.8,{}
46826929-6889-5364-aa34-08ee23433717,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,6dd909ce-e3c0-5c9a-80f8-913431a025b5,branch,[],[],,1,[],0.3,0.8,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,4ce377fd-5399-50b6-878d-50d3b4d0572a,next_step,[],[],,5,[],0.5,0.8,{}
ebeaa0dd-ba95-5ddd-9a3f-106c5bb332b9,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
d1b015c0-22e3-5189-9fff-7e42a167d4dd,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
4ce377fd-5399-50b6-878d-50d3b4d0572a,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,4b37d28f-66fc-5fb3-ab94-40428080f091,branch,[],[],,3,[],0.5,0.8,{}
89fc90e1-8be6-5e92-beaf-ce6605277560,4b37d28f-66fc-5fb3-ab94-40428080f091,requires_skill,[],[],,1,[],0.5,0.8,{}
53846298-3856-57f7-b320-69fefc1dfa3f,4b37d28f-66fc-5fb3-ab94-40428080f091,requires_skill,[],[],,1,[],0.5,0.8,{}
82701844-af7e-507f-a054-4804344664f6,4b37d28f-66fc-5fb3-ab94-40428080f091,requires_skill,[],[],,1,[],0.5,0.8,{}
b66a0ca3-a250-5b93-8180-2eb3b180f588,4b37d28f-66fc-5fb3-ab94-40428080f091,requires_skill,[],[],,1,[],0.5,0.8,{}
65c82367-15c2-5de2-9eea-c8d9743bdcbc,4b37d28f-66fc-5fb3-ab94-40428080f091,requires_skill,[],[],,1,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,e64bf942-e143-5c86-af3f-586242c5a5b5,can_work_at,[],[],,1,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,adbcb119-deb4-5413-89c4-e4225beb04e6,can_work_at,[],[],,1,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,b2476edc-bbe2-5b1e-a246-83b79ef88869,can_work_at,[],[],,1,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,983a9da3-260e-5b6a-bd32-4059cf162dbb,can_work_at,[],[],,1,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
6de47f2f-f985-50f8-916f-5262f732f357,cdbaaa02-f6a4-5edf-9cd3-6c3ac847bc77,branch,[],[],,1,[],0.5,0.8,{}
2c0ae679-362a-53c3-bcdd-5c06d3443b04,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
b9ed7602-abfa-5fa7-b898-accbc4642f2d,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
beb0d8b1-5cd7-52b3-9e11-c2f07bb81d36,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
8d203e40-93ff-572f-973d-cfc89fbaf158,e429d99a-dac1-5067-bdbd-15ece5169d6c,next_step,[],[],,1,[],0.5,0.8,{}
0d036648-0cfb-5c46-a50f-c2e378e0aff9,e429d99a-dac1-5067-bdbd-15ece5169d6c,requires_skill,[],[],,1,[],0.5,0.8,{}
0e728383-832f-501a-804c-39ba2d36e775,e429d99a-dac1-5067-bdbd-15ece5169d6c,requires_skill,[],[],,1,[],0.5,0.8,{}
29159f8b-be75-5e95-8b5d-1d62fa429291,e429d99a-dac1-5067-bdbd-15ece5169d6c,requires_skill,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,1c6a1121-8037-568c-90a6-99fab4eb31f0,can_work_at,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,21e3ffca-9008-5753-859a-97c913094672,can_work_at,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,0cfa18bc-b658-5aae-9515-e97b01b79e14,can_work_at,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,02ab61bb-a118-5860-8703-f4f43579a02c,can_work_at,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,d75989bc-ad6e-521b-8cec-d2c1495250d0,branch,[],[],,1,[],0.2,0.8,{}
30385338-fd2e-5062-a815-996654f0dcf7,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,60cd8372-8802-5d4e-8904-4698c790bff7,branch,[],[],,1,[],0.3,0.8,{}
6b04021b-32ef-5608-9681-76d54fad73a5,b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,next_step,[],[],,5,[],0.5,0.8,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,8853ef09-16b1-5c5b-953d-877d2cc4b65b,next_step,[],[],,5,[],0.5,0.8,{}
8853ef09-16b1-5c5b-953d-877d2cc4b65b,22e7f156-7ac7-5966-9f72-54815658e831,next_step,[],[],,5,[],0.5,0.8,{}
22e7f156-7ac7-5966-9f72-54815658e831,c6869e46-1e2d-52f3-806e-0df6cc156073,next_step,[],[],,5,[],0.5,0.8,{}
b2686cfd-62ac-51ed-8fae-b1e7454f0bf4,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
b42e6a98-d15b-5ae4-8ff9-c37e0b479dda,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,1,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,6de47f2f-f985-50f8-916f-5262f732f357,branch,[],[],,1,[],0.2,0.8,{}
4b37d28f-66fc-5fb3-ab94-40428080f091,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
d166ed8a-dd49-5810-8c9d-77c2287f38c5,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
60cd8372-8802-5d4e-8904-4698c790bff7,e827b765-de9a-5f16-814b-8a4a3a266a8d,branch,[],[],,1,[],0.5,0.8,{}
e827b765-de9a-5f16-814b-8a4a3a266a8d,0c39f0e7-aefd-50b9-a514-9dfbce5ea985,branch,[],[],,1,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,923d48ab-6a3b-5c22-b6f3-74a317f81d12,next_step,[],[],,5,[],0.5,0.8,{}
923d48ab-6a3b-5c22-b6f3-74a317f81d12,f3bf4f27-3303-5fa0-86f3-00a9bfbece90,branch,[],[],,4,[],0.5,0.8,{}
923d48ab-6a3b-5c22-b6f3-74a317f81d12,6bc580eb-4046-5aa2-ad9a-527841d17928,branch,[],[],,5,[],0.5,0.8,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,923d48ab-6a3b-5c22-b6f3-74a317f81d12,branch,[],[],,3,[],0.5,0.8,{}
923d48ab-6a3b-5c22-b6f3-74a317f81d12,eaf50ff0-ca00-5726-8ef6-78e09832c0a7,branch,[],[],,8,[],0.5,0.8,{}
923d48ab-6a3b-5c22-b6f3-74a317f81d12,40690a93-db1a-5b61-8f0d-a28ab54413b8,branch,[],[],,1,[],0.5,0.8,{}
eea10ccb-5845-5b7c-8072-43d30f1ad5ff,3eefeac2-e008-54ca-a38d-0506b2e3df3b,branch,[],[],,1,[],0.5,0.8,{}
3eefeac2-e008-54ca-a38d-0506b2e3df3b,4e522dc9-0d3f-58d5-871c-5c7b47b47d01,next_step,[],[],,1,[],0.5,0.8,{}
4e522dc9-0d3f-58d5-871c-5c7b47b47d01,789d2c42-5a67-5069-aeea-a46dfda4593b,branch,[],[],,1,[],0.5,0.8,{}
3eefeac2-e008-54ca-a38d-0506b2e3df3b,b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,branch,[],[],,4,[],0.5,0.8,{}
b87f3c53-cb90-517d-a1a9-bb3bbb5d2c68,522f6dc9-b1de-5a76-af5a-31e12489e059,next_step,[],[],,1,[],0.5,0.8,{}
29159f8b-be75-5e95-8b5d-1d62fa429291,522f6dc9-b1de-5a76-af5a-31e12489e059,requires_skill,[],[],,1,[],0.5,0.8,{}
b7b4d7e8-3081-5118-b2b4-1580ea96db55,522f6dc9-b1de-5a76-af5a-31e12489e059,requires_skill,[],[],,1,[],0.5,0.8,{}
146d1d0d-d90f-5df3-85d1-2386b2be9864,522f6dc9-b1de-5a76-af5a-31e12489e059,requires_skill,[],[],,1,[],0.5,0.8,{}
a93d868d-4145-5b8e-ad0e-abbf4cd8e5be,522f6dc9-b1de-5a76-af5a-31e12489e059,requires_skill,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,eb5b48c5-b922-541f-bf9c-d36805ac10b1,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,ca6eb2fd-88ea-5d51-9998-5f99b373b8aa,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,24d6a165-eced-5262-b3df-c190d28671c6,can_work_at,[],[],,1,[],0.5,0.8,{}
522f6dc9-b1de-5a76-af5a-31e12489e059,1c6a1121-8037-568c-90a6-99fab4eb31f0,can_work_at,[],[],,1,[],0.5,0.8,{}
